Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
1a280ebf567da0e5b78da3e6c6703720aff34f7885c2078a0aef8c18d68c0e7b,2017-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
5ec339f8ba796c146e2701371f52716172c1338a59bc95f3df3acfeab50892d2,2017-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
cf978af0414d67a4dd9e03bce46257c96cb90b9f8cb415496dab8904c6621452,2017-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Suspect charged
fcfd41a35a96119c89ebe37ead8ffc5f0b342db6c66fa849743390ea2bf2f664,2017-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
fcfd41a35a96119c89ebe37ead8ffc5f0b342db6c66fa849743390ea2bf2f664,2017-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
ad3b2faab5e78a6e664d93a16840c2efe316767d0ea7227b11051e4bc97ddc3d,2017-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Suspect charged
fe8345b56b7da6bfe4a56195a137aedfee8841dcfee871baf89f5a0907679377,2017-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
475319164dffe4586f28561b643cc67120a2d91115e29a4beda429c6c0959e50,2017-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Suspect charged
deee2e3423543a236ebd50831ac3d4fff365eb727c06f0a49d6e02e0f0d7e3f7,2017-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
a306340911fc39f1e2f5eb59a6e879ac2c502676c8f4b3a8cd8e2c6cbdce99ab,2017-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Suspect charged
d1de3648247ca81c8e0de314e30b8ed5bdba4e322162f13db9480ce871b205ec,2017-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
c8bafe382f19a95eb6a64c469c3e8c24af0af72565bb3207d541dc1276a47a06,2017-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
9d9c3a0b4b3584c54e0acbc3d344acef5224ca2436af478461559b6a9ad98bb9,2017-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Offender given a drugs possession warning
4a3603474761913fbf9dced8233086eae68fd5d1b62fc1466fc0e4a2e641c353,2017-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
22112ea50d635679ed1aa5d431b6074f6143e6bb2007e30c9047dae143d1567b,2017-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
a21e415fc5c65c0736117cbe1d228ffabdc780d39ab5ea3debf84670d27740a4,2017-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
d16a425f2e1e063e2e85906c2db94be98814f7be92e562021b52df27ccad601e,2017-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
6de7f32ec5f99ddbcd66e2c5560bb611cf342eda256b099168ad9945f65eade4,2017-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
febcbe6936f4afe565a503836f5d1728914dc44fa2789e3b7be26fb038524f0d,2017-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
c1f65ed32bcc73954f519da889842dc9cf28643db1b9e054710dde4b27ff2a9a,2017-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
43ff344e9ae98c38ec2d9c1de9896fbf2bd0601eec5443bf2679604d3b026ec5,2017-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
107bcd3686f0b84a84a08a5abad510eddcb1996c885a1a7a814d6f9b50b431f3,2017-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
a00350d2804363fbba0ae37959fee95b19a65fe0283557fd9f0d2210f5f27f5a,2017-03,Metropolitan Police Service,Metropolitan Police Service,-0.187181,51.512478,On or near INVERNESS MEWS,E01004699,Westminster 017F,Investigation complete; no suspect identified
66cb64db1096c522f5ecafac979b59dba19efa2d9c8a7d4289b410d40efb1ac2,2017-03,Metropolitan Police Service,Metropolitan Police Service,-0.144649,51.488774,On or near CUMBERLAND STREET,E01004753,Westminster 022E,Investigation complete; no suspect identified
9c7864e6cdaa678fd9cbc55d75cee7437e3491f152d92dc5b8e79882bea305ce,2017-03,Metropolitan Police Service,Metropolitan Police Service,-0.189654,51.521697,On or near SENIOR STREET,E01004754,Westminster 010A,Investigation complete; no suspect identified
9c7864e6cdaa678fd9cbc55d75cee7437e3491f152d92dc5b8e79882bea305ce,2017-03,Metropolitan Police Service,Metropolitan Police Service,-0.189654,51.521697,On or near SENIOR STREET,E01004754,Westminster 010A,Investigation complete; no suspect identified
a0332bb9948db65ae7ebc86ea05ece86ac21519b1ed0b4b011f125d058c33f1e,2017-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
