Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
9cdf3d3e7bf37aaf168dc5652a20e20b6cb4148eb3d459f78842200201f4d987,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
3879a237e26f0e919d464e3741b9113f539586fe01455283642d53bea114c894,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Suspect charged
9a9b58a33cdbaa586937923154742d91cfc013dfed6006a545e9f7bc5cac7eba,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Suspect charged
1a4a06c21da831edec831241bbc22e468258eaec0c2744b84d19109cc62afc98,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
bfc976e609917d4f7af37115307875f6bc8366a2c431ae6d4aaab1e232211556,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
d4b2c96ce22dc15b9624bc4d262d9253697fb660e30e78947b504e91fd137510,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
efc417eec88107ff836716dc55090724023ad49dfa465c4c9f793a68f78f38a2,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
0c5250ed1b1ca4b31b708bc9285cb7e0bf189c867b7ac4cf4e7406987071a988,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
5863cf2a9fca6825433f464aa7b689f86241ab4a619a70bf6056e9cda04f22c7,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
e13c16e2a2df50d36e48290c6d15ff1d19ac5231cffb2b12c9a039a2b8f968a9,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
d8ad05207a2bbc9f3ae8160c5b50a66c9c01aee612d3a672405a6f2c24e1cd09,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Offender given a drugs possession warning
3393350c36faa37150ed1d566858056d2f76907e0dbb7cf41bbfe04e289300a1,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
a018797ad9d56044336027af6fd1e239091204570f22e742f6db097b88249cd0,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
aa5af6592acb3dc71fd92485e77379266c9591921cd7a18d6c4323c7e56b5408,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Offender given a drugs possession warning
e29b0e61674a355882947ed0d31815cf8d751b0c6792e9f182c13ab909381329,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Offender given a drugs possession warning
86c45ed7b072330d5d7b6378b20e760e89763f09570cd7c5f8d1cd5ab2ee79aa,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
54524aca2fd44a39f8598efbc2adceb8045ecb5099416b396f83cea7d2371c04,2017-02,Metropolitan Police Service,Metropolitan Police Service,-0.144852,51.561805,On or near KINGSWEAR ROAD,E01000909,Camden 001C,Investigation complete; no suspect identified
c39f343acbe112960e683310a81a45bef48e076dca8b5377ed721b750d6dcfa8,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
f40166f135fd4157ffa5e532ad2eac17910dca696ca494bd7b7a7d14030d1182,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
5c25f6894c2efd238be91513250c6b9051aa2e8cf641b11e3e80284687775b85,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Suspect charged
777c50bdd0895f156868750abc669aaa78191e217efffcbe94ba853be7e8a34d,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Suspect charged
05266fff3b3fc8690dc72db9fd5d914e90ffff0ef0811e95f91808914e788887,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
434743175bf544945360d316e368677271b3ba147280b6e137a64e8b2830eec0,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
466ad3d5bbcb8acd7e217e01b58d7f0023bd38a4810bd32a3655306693489020,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
ebd4d7f29af926c03f43437a070d631471e6fd2c92eef93b7ad384b961015d7f,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Offender given a drugs possession warning
a7fd26c39ba5fee47bee1ccbed1b9619439ce47e5d50aff3d08f6dac182c1ff5,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Suspect charged
a109d8f8355ae04e7fd9c6e9a99c2aed0dc836b358b28c7638b839bbd86d5cb7,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
752df6f088a32db834b40717c5c281a1e61646da10170f87c504e001ff3584a7,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
ef2d7999e5597a9ba1f7f16dbf12ebdbdf642fe0dc873582ca8e86077d517598,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
384c89f51c6af86b4c9a55a4520523e7e75c6df74c3e3687a03bb998956e9ac2,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
8f8920c7984c179e4fb2bf0952ff57a6c39b9ef46f1b1aff73421889f6fda8c5,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
5586deb54b2cf4a4f8aa7884e9eadbe13a57a2b23d252b59cb499173c13f4912,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
e3bc147aeaa4b25862dee1dc1fc27d86a94b7891d5b42203785e57cd51595fa1,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Suspect charged
ba37ecc1717078b9372ffa284b3fdf8ef7d97311e1d8060392cf6396a7c24d64,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
d623d5ee5c48d48f1262820e2e7ae20351698ac3d9615e9c609a518d2bb3c3b2,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
025df6910cfec15bb4fc2e2b4a0ad6f152c34c614e08e7c1087a509424723451,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
e02c584ac524446b5ee7d6d387faa7449a59e5cea2bc3785ce6db7696410c7f5,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
3cac638c33ff8e2afdf2bf8650db8dbfc3c1c56b2638a5356d4ebaa7bc684247,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Suspect charged
5bffcaf4d29d5b60978504379158a5d626578d92e3dc99e1f95dcda44d23a56a,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Suspect charged
45da1ee211785fba4a3f877d6968b175fc3c24f698fc45c624479a8301d45011,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Offender given a caution
9e9da3dffa8091232fca182b8a1979d2d9a07e4723d16e069664b8b894c18397,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Suspect charged
9e9da3dffa8091232fca182b8a1979d2d9a07e4723d16e069664b8b894c18397,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Suspect charged
9f0e9b66f6cdadd9dafae174b9a670183b971e073612539f4e962fd7f9736f61,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
8fe896ef34968de2cf2d8a00bc0252f7523b7101a2527c76c05e7a36a1d1fc51,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
5926509cf8e02a0cf38429fbe4d3ca2272b6306d901ac5a953cfd0af945f8245,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
04d804a4b51b60b960f09b094391c392a07c97f0d38e9fcef1fccfebb5083129,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
4fc2c41612e07c2f034c2a2cd806a15e6e5f341dbd391bac03ac2b5d2ec141d8,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Offender given a drugs possession warning
77ac6c3914a561eb11cda1210f46890d455f28c2927dcf93caf1e6c1e93dab57,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Offender given a drugs possession warning
d86995e91cbd799f1197e8d1561d47d4c3bc693d7dc2f5089a99aa482010c473,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
5cd3087b164ed6e57c7877c31d8c7d7b454b73bac15c2ffe195949de66ecef07,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Suspect charged
fcfd41a35a96119c89ebe37ead8ffc5f0b342db6c66fa849743390ea2bf2f664,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
8422cc0fcc38b79433586cbf97e7bfdf12654a632985f48c78342eb1925bd4dc,2017-02,Metropolitan Police Service,Metropolitan Police Service,-0.138659,51.567552,On or near HIGHGATE HILL,E01002770,Islington 004B,Suspect charged
6ac66de9dfee79fb71dccaf9f2b1be6d40cbe85aad16b26a0e1c7df058ba7b7d,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
a990356026ddfefdcd8a9142ae54a6b587568bd13dc99336fa964a7eb5ecb7d2,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
f608f476083242fd9651f5b05b677c3f8d0a3875b2b6f26cf53e6b3064f4319a,2017-02,Metropolitan Police Service,Metropolitan Police Service,0.071176,51.490106,On or near SPRAY STREET,E01033731,Greenwich 004E,Investigation complete; no suspect identified
64a017011faff81f5b6180fd5339c04e7d076d542af400c71d45d7f9bfa097cc,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
47817edbd72b6fb42c36597184527b2525bd60968d8e5280ddd63e314e163642,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Offender given a drugs possession warning
6c517e08861a7556f7d2a24be1dfb2806c6c34accccbae02e7cfe6b7ee47331f,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Suspect charged
6c3aa44299150962bc2dc3c3fb3ed69fb13ab90a5cd3b3084d0b4de5acd4973b,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
1051599054333cdcb6be8b053acd376ff12f83879a1d054d62bc6aa39b0f591a,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Offender given a drugs possession warning
8f64ddf60f207cfdd3437ee4ae6fe76d8eef195f5e31e07ec3f18058ac3e29b2,2017-02,Metropolitan Police Service,Metropolitan Police Service,-0.075844,51.584065,On or near BRUNSWICK ROAD,E01002069,Haringey 024B,Offender given penalty notice
ad1b09b81ef126cedb05a999de600c3673767644b96d59c315b9348ed938cc03,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
98bcc53a80968775c1854cf583e02e94300ecb580d30527b3930bc0fd8508e91,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
ca4d6ccef2788b9c4e60b965ce2020116f48f1b792abdda95efc1ae36689d922,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
75c1eeca3afcf6884a3df6ce76d221f919211345c023525be1ff219c71b96045,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
5948f196468886e785631473125f562310e2915bedf9f3e7b170986ba6fb9e62,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
fbaa6dc827359e93ec01c2680691ed0f4892abb4e5e7043e7d2e3a6de83f4287,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
576f73243bbf9ddae21d69cd459362dc29b3ff36ec639a80d4319a3845439fd7,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
9ed1220d95af27fae612c33b55d7b75d6b992ab14ccdf2c2636551a6e048254b,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Offender given a drugs possession warning
64329724b83743d992095701c18c2aea35b2086be09f9b84ed2d10769531b1d8,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Offender given a drugs possession warning
4448453e5c4a3f795e02277ed6fa0b905e910bef83e8c2bad831df650cc01972,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
8ffd99ec4127c43472bf2892896f8edaceda1018189c9bc5ab95a30bea0ffbb9,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Local resolution
4c0fca1970dd1784dd64c34c10da469efda44f1bdcce5f71c4057769d72e05a8,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
f0f8f95fd89f7b9ea7c048d085dc7488d968f2d208983b32f560628fe06e1a7b,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
4ef0f25eeca0c47164714269db18ca8a9f12c578c0a7cc099398fe99c33126b3,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
4987da46a3a2fa9234324ecd4b66cac0de5f5412f1aaac74a1997053b5ed4c31,2017-02,Metropolitan Police Service,Metropolitan Police Service,-0.103259,51.396207,On or near LUCERNE ROAD,E01001000,Croydon 010B,Investigation complete; no suspect identified
d83b05f7817cd0480504a69576a200fb02bcad3bd696f22ab4de010bb68bcd43,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
3f6353264720cfeccc766b8aa4289c2410ea3804d13af2596d6b5e8725aeef15,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Offender given a drugs possession warning
63410baeabcd5fbc673e8ff0a477c39b57396b24aa08a814c7fb21e65ad7c191,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
c5aec9b4b96fc01a5ea517c54452713fa1f90285255478f18a131f43ccc07061,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
7256098e8d20a2737f402c9f9dce3c94afd2fbfc6f00569f2fe0d8817c6f2e8d,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
b77059bb9587c4dd351f77f556915d3374c92d7478e2fc350d529bbe43ec321c,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
af49335b80afa6752adb112b42430fa3b1620fad89e10003dc3d4a8294521823,2017-02,Metropolitan Police Service,Metropolitan Police Service,-0.058127,51.622773,On or near CLARKE MEWS,E01001429,Enfield 030D,Investigation complete; no suspect identified
64fc10ad7b9368bcb5486b956c998848ff1517c13ff511527ba6eae6303bb42c,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
e686bcdc02a780c76e0bbbe56341113dd13ab62ab829e88a6f7d4a75d181437c,2017-02,Metropolitan Police Service,Metropolitan Police Service,0.157703,51.572908,On or near WEALD WAY,E01002250,Havering 017E,Investigation complete; no suspect identified
8db99f85f209609327a267b6b33aeef8f61c8eca922ac5202ae3706d35eb5715,2017-02,Metropolitan Police Service,Metropolitan Police Service,-0.125503,51.50149,On or near CANON ROW,E01004733,Westminster 020C,Investigation complete; no suspect identified
42b7ca6850fc88b947d305d44c19dcfefa9abba1a5bf5eb2aa044c6bb0aea1d1,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
5312d38dc9763ec132a7d75b4a999fd1e75465fd6747d27e87d5f85b905b7140,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
a1438a087176181b8b4f1f87091c5d73b6caa38e803975218fea964733227736,2017-02,Metropolitan Police Service,Metropolitan Police Service,-0.211394,51.456862,On or near KESWICK ROAD,E01004503,Wandsworth 014C,Investigation complete; no suspect identified
00bcc385a769e0cb0d04dad91115bc706e212e02cc217ba4b8cca75d2e5cd5a8,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
6c67df62afcd23dc01c23038238e3098fcec09969b98581104ca00861c458adf,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Offender given a drugs possession warning
d75e83f845eefb998ad071ea0de9d7bb83d1bac4a7a8e0e83740155d665ddc77,2017-02,Metropolitan Police Service,Metropolitan Police Service,-0.294743,51.584779,On or near GREENWAY,E01033463,Brent 003G,Suspect charged
2e0713dabefbddf4ffc5718addf22cac3f242fc732447ef9ffdae8275d531794,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
1ac1ea54802f819dadc444c1e3541c381f378b7836ede058695896637bf45f5f,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
8b0b50ce61383c6bf8fd2d5007b6d1d4284b60e252becb222496dd73649814b2,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
fac6c07e40f4b1a2f8dfc6d06cd3ccd8c53e0e04b7bcab071ed2df4d42c68b09,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
14e2f12f7cacc2908511b9334c10a11d22b48c0f28c89ddfd97ac1631db60bfb,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
e6053e6f568164bb85136c3dbb5cf8321f7aca9fe7714963561bc8783ec9ae59,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Offender given a caution
802abbc7a10135a7e4103e8321c365a378a2892c86e7a6eab4f834e0e21ba83e,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
36e5075f07626d38fc80e83b819a25a25e168470417d5db2ff4f233597effeaf,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
be0d0fbc0ab206712559ba2eacea8141cf901a72399d91bc659f70f92c1f9665,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
6160987cb8681850103bcf18fca768aa0d5e22ffcf5b47f3a8bbce2e325bb897,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Suspect charged
e0c4c25df12c6183d222f0ccb4544b6f8c76d5a1b4ab830f97d23f1ae4bb47af,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
3516e4c8e1e40f0f43b1a77afff114207d3d9c59fc62cae0a526e38ab2e3ed24,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
acfca81cab89c8b51d8eb9a32ee8d4ddba9784de7c4cedb4b4af3ed3d49d36b1,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
9ed7fe5a5d586f49dd7440e2d297d7fc302e9bf94c59e00bc7c122447d116b91,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
36cc4457102c926bf39d7ce0fbd399b5fe88bea32f65d23821137e0d74566340,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
c1582f8bf1caea19ef2d1d0564d80342d66a82104a29d53c667a53054ccfd33e,2017-02,Metropolitan Police Service,Metropolitan Police Service,-0.177491,51.596703,On or near LUCAS GARDENS,E01000176,Barnet 027A,Investigation complete; no suspect identified
1a1f9f116600852b833b19ae4eb6f54742748044a182b3d7ca1090483a164584,2017-02,Metropolitan Police Service,Metropolitan Police Service,-0.2196,51.587278,On or near Parking Area,E01000245,Barnet 032E,Investigation complete; no suspect identified
1f2b1b15d98ff0d2f35870add85d2839b16e069bc57e8424e980e57bfc93261a,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
db9fed97a639417bf50f99db93ccbd1045dcbd278f48c9b871eb96391014aaa4,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
103964bbd9a880ed22fd23e8732bed91e156b20c90e025532ded862eec3793a7,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
8dc7d44999bfb49b41368f8b0a39efef852b3758d5f4ebfef582e2baccfac9e6,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
0b785f628b0176583f87953a6a1171f5a4aec6e8dcbfcea9d4b4afc82441bfd5,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
5098a587dcee467b5e6b558ee1f1f3ff9e1efa85036e3c60b075711752825c9f,2017-02,Metropolitan Police Service,Metropolitan Police Service,-0.239527,51.514273,On or near WESTWAY,E01001959,Hammersmith and Fulham 003C,Investigation complete; no suspect identified
ae005595ecd6f9e529929c55030e99627ce41b3ee7fdca719832c26e44e03d15,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
996b51aedc6933fc6385851a85f9988652a37b95fa28610a0293cb897745c0db,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
a7fd26c39ba5fee47bee1ccbed1b9619439ce47e5d50aff3d08f6dac182c1ff5,2017-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Suspect charged
5b3bcb7aaf48e9e3c13ea988370cdecdf7a21633126718e551ee21bb9ff0fba7,2017-02,Metropolitan Police Service,Metropolitan Police Service,-0.348555,51.568427,On or near Police Station,E01002133,Harrow 027A,Suspect charged
7df77771e18b4333c403f1d2d0b371d98d5c37b26d6504c92475ada45ec1cd95,2017-02,Metropolitan Police Service,Metropolitan Police Service,-0.32163,51.599392,On or near DOBBIN CLOSE,E01002184,Harrow 013D,Investigation complete; no suspect identified
c8fd4b0f1768030ba92145974099ee0e1bc1ecb19c15c2b261ece57b61728011,2017-02,Metropolitan Police Service,Metropolitan Police Service,-0.284987,51.601974,On or near PRESCELLY PLACE,E01002121,Harrow 007C,Investigation complete; no suspect identified
e8c7cf89da70bd913e051271467d04d7bbdcb66b4d1bc196807b479968cb2910,2017-02,Metropolitan Police Service,Metropolitan Police Service,-0.3354,51.631097,On or near ALPINE WALK,E01002225,Harrow 001C,Investigation complete; no suspect identified
5195d1dd5bb13d7e5cd262866a16528cec3f1da3a57d571e847ac262a43d1075,2017-02,Metropolitan Police Service,Metropolitan Police Service,-0.285825,51.595071,On or near Further/Higher Educational Building,E01002198,Harrow 010C,Investigation complete; no suspect identified
89c06415b22ebbace5abdad364d77c7f5e8a7e86f34ec7f4074d2c2c512a8069,2017-02,Metropolitan Police Service,Metropolitan Police Service,-0.331111,51.588512,On or near FROGNAL AVENUE,E01002130,Harrow 020B,Investigation complete; no suspect identified
89c06415b22ebbace5abdad364d77c7f5e8a7e86f34ec7f4074d2c2c512a8069,2017-02,Metropolitan Police Service,Metropolitan Police Service,-0.331111,51.588512,On or near FROGNAL AVENUE,E01002130,Harrow 020B,Investigation complete; no suspect identified
f6085333cf52e323198758054b9b3c65129f72dc3a948d69cf4933429744b96e,2017-02,Metropolitan Police Service,Metropolitan Police Service,-0.346814,51.606467,On or near BOXTREE LANE,E01002140,Harrow 005A,Investigation complete; no suspect identified
8e87aa146e070532e012b4a5833a89f73ad7cbfc0af9816d78739816044cbdcd,2017-02,Metropolitan Police Service,Metropolitan Police Service,-0.33587,51.596529,On or near Supermarket,E01002233,Harrow 011B,Investigation complete; no suspect identified
f3df3b749996756512f463a18603985417dc04c853201add8ddab56fc67fdee7,2017-02,Metropolitan Police Service,Metropolitan Police Service,-0.316835,51.600978,On or near Supermarket,E01002111,Harrow 008E,Investigation complete; no suspect identified
45fff5f1a12100e7d20555e97a003a430f81f44031cbf3ed3fae09a51471c767,2017-02,Metropolitan Police Service,Metropolitan Police Service,-0.366573,51.589083,On or near WOODLANDS,E01002158,Harrow 019D,Investigation complete; no suspect identified
