Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
e9692c78c9e6c7427f4669d1991327cab98d2b48f1d2d1cea62e682b5b12e71f,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
2cb4f99763b8277aa742ea3eeeda9f0e8bd062009b25ccf06aade6805411900c,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
2ffddbd4a2acbd3eb205c77d52fba44bf9a174752389cc5e854389d85124e849,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
a154652b61c8061b55ba64c7a0c6accf1ea43951f2e273c3ccacfd81e5fdf25f,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
5bb520e151e9a5eca07dd91ced09e1734b575915de77362a1d6c730099fde145,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
eca7df6907a978d4aafc8420d560fa27ff2d9ff34a22ef280320b47c1c141fda,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
df06a525dd0bdbdcf4eead487382fc9c04ffb3cb498b9adc655cae61020f8e3c,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
45da0234d083b23b71d0f4b955834abb7b44616c32741f83307bb2ec3adc5090,2018-03,Metropolitan Police Service,Metropolitan Police Service,0.030971,51.518615,On or near BOTHA ROAD,E01003604,Newham 031D,Investigation complete; no suspect identified
10b2b4080f42e37891dd2053037ab47a6312691683bdcf2209fcb9d99f3252fe,2018-03,Metropolitan Police Service,Metropolitan Police Service,0.031237,51.546613,On or near GREEN STREET,E01003567,Newham 007D,Suspect charged
c951093bd8aaafdba21fd352cf7aba202d13a70f96d1fee13c4e14edc42b4f4b,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
c951093bd8aaafdba21fd352cf7aba202d13a70f96d1fee13c4e14edc42b4f4b,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
1ef73dd5d130c2279361e77eddaaf8c7d96fdc6ae79e903ac22a8563c4e0bff2,2018-03,Metropolitan Police Service,Metropolitan Police Service,0.178754,51.577645,On or near HIGH STREET,E01002353,Havering 013B,Local resolution
1be57458ff1a4fa2ece1b9057328cfd0d3c86bf57909d1dce1d4d28f5bab0fc6,2018-03,Metropolitan Police Service,Metropolitan Police Service,-0.175696,51.485754,On or near THE VALE,E01002911,Kensington and Chelsea 019D,Investigation complete; no suspect identified
eac226009d1fda351e58903a9d51efe0572646ae569887bfa84884bce6544a75,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
ec725cd184b8ce57cfa29a830b680623cee43e02aa492eff53876026c3f223df,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
2d0315f9dd524b07e499745d0263f16d3313c93982a25b618fdaa9b0e8c5e567,2018-03,Metropolitan Police Service,Metropolitan Police Service,-0.062395,51.479044,On or near CARDINE MEWS,E01003988,Southwark 018B,Investigation complete; no suspect identified
f6d7c478f318709b225d1527a13b1e4aa4de5412383871b726f19276e83ab58e,2018-03,Metropolitan Police Service,Metropolitan Police Service,-0.046451,51.492898,On or near TAWNY WAY,E01004060,Southwark 008E,Investigation complete; no suspect identified
d9d43ce549267dde19985fbec12c1b3ed24cd8bc84e5e4b4e7ba64527d44a05c,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
2b8b83e751f99876e2ce77872f72fc97683293c9de490ace57c58b4c07fbb384,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
2b8b83e751f99876e2ce77872f72fc97683293c9de490ace57c58b4c07fbb384,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
5ef448003a499fdb481bf269771f1810d5aa9c56d149f22d5070bae2aedcffc1,2018-03,Metropolitan Police Service,Metropolitan Police Service,-0.181997,51.485582,On or near Nightclub,E01002895,Kensington and Chelsea 020B,Investigation complete; no suspect identified
7bfe24f357626548893f4bd4cf5f1a1da5ccea846e683e23e86e7e740e8b95a2,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
efc09b39f84206e20bcf77b92c01b4edc8f2b844143a798b08f9f0c8aea8722e,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
1085181ef13098c673cab848ae865e8dce64a8e3d4d837573ccecc551b1d3ab7,2018-03,Metropolitan Police Service,Metropolitan Police Service,-0.175746,51.426718,On or near Hospital,E01004617,Wandsworth 034D,Investigation complete; no suspect identified
7a26e36a6c19352afecaf184186369db8bb1d4c83a3cf0b10541b31443ef4511,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
3ec9a191fcf06703cd12a4fa41299527036b7ec5aba13b6db8d67984b8474801,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
fba680b69f921b08c19293f818a9179a1aa09c38ec738d0caffa78b8358ef1d8,2018-03,Metropolitan Police Service,Metropolitan Police Service,-0.024397,51.584109,On or near Police Station,E01004397,Waltham Forest 017C,Investigation complete; no suspect identified
43566624d16f5b4cad606b2f1a4f042e7b026b3960358116a911420db2681485,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
84a3dcb668f9f579be4158928b1423cb7ea51bfb79d4ed9290b86d969b3b33a8,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
915f54c864ea71bebab679d973f2d08ac853d0a081c17b030c2a35cce1d03499,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
19853712281e701dc4c7031517308737870e398fab44202312fbd76f0c2084cc,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
a52b09c8909df31ebdd1f1485981d8af99b87585e99c1e48a7c127c9bd1c6285,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Suspect charged
7372172a4c6e901d1d8ba993336aebaa78c6e31b411eef163f64c325453ee900,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
c9fbca7a56a4f0db5235e927534aae99c6eed4f732062028dac97cc9007f0266,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
eed381eec56f52bcd0a1371b446f6269322149fc85a6c2ff92a2c6ccd895ca2b,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
eeed6559c7c151cbf3bba2bb195a7cf28b415dc8808091cadcedeed0aaff638b,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Local resolution
ede5905ee6edb87a84322d3eb3f6aece568a3d88e24ed513bf04310389ec022a,2018-03,Metropolitan Police Service,Metropolitan Police Service,-0.183428,51.404932,On or near NEW CLOSE,E01003376,Merton 012B,Offender given a drugs possession warning
71df850fa70ba6006a3650e6f048cb4fd00438281e3aa23e4e16ef6f81f15340,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Suspect charged
f002a9f63eb8f84a71bb8c33c3956893bef756fe4f17b9b49bff7ff707a1ff07,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
b4a40a308fda7dddacb8ec34a45a6b9ac295d232a47d2e83296fb0e9fab2f104,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Offender given a caution
d977b81d4efc0880e48d8b243ebef96d7024b70d967fe804db9c49e3f97da946,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
087790de75e8f24d0d9bb83f58c4f76c463ddec31ea5be7c8a148a718cbfff4d,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
087790de75e8f24d0d9bb83f58c4f76c463ddec31ea5be7c8a148a718cbfff4d,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
108a0367a2f1cf1b11736deaa43901ee0387ffdf4d5da7489ac1e99ccbc31f18,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
d166974002afce8848d320f05f184d0949b1caeba75b56bedc464c5f07bb07f0,2018-03,Metropolitan Police Service,Metropolitan Police Service,-0.057735,51.513814,On or near HAINTON CLOSE,E01004304,Tower Hamlets 022C,Offender given a drugs possession warning
2e0a76c7826cc18a160021061a0705ad1aa3b1c15206eb4e907dc288c038809b,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
cd57401971fae51c2196ecd6190e173ac80f649c29310b77ab2c57843842f88e,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
b68361db97a69aed4dc14b450719e0e33f60c78185244db0385faaac8ae4c659,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
af0518c6ed94df3139819018617d5f5f41075ddd01ae1ed55eac88849398546c,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Suspect charged
1039e299fc25dc87c5d99ef1d5eb9bac251edebdead0761ca4ca7b57280e4ed3,2018-03,Metropolitan Police Service,Metropolitan Police Service,-0.14821,51.513227,On or near Shopping Area,E01033595,Westminster 013E,Suspect charged
f4b0c16644fd49e808c09e1f10198d8501dafcbc2885009150e7bf07f8e44099,2018-03,Metropolitan Police Service,Metropolitan Police Service,-0.308148,51.390711,On or near BRIGHTON ROAD,E01002993,Kingston upon Thames 013C,Investigation complete; no suspect identified
1bc31e7c9a575c10ee10fe5684279ad77d72014711836b870abdf74f8f04cb3c,2018-03,Metropolitan Police Service,Metropolitan Police Service,-0.377315,51.50225,On or near GROSVENOR ROAD,E01001333,Ealing 038A,Investigation complete; no suspect identified
dd8dcfb32dee2cc3e43048f414cdc0493eb0ae3ddefefb3bc805ef56da4bb662,2018-03,Metropolitan Police Service,Metropolitan Police Service,-0.069333,51.591907,On or near Parking Area,E01002081,Haringey 012D,Investigation complete; no suspect identified
9cfa82ad21aeb80c746b652b6807357bf6d7e505707092b00e5d7deb6b5d812a,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
4db0993033acdbda4264769e497143cfac8f35d05473ff8e3d43b92d09cf8c76,2018-03,Metropolitan Police Service,Metropolitan Police Service,-0.020847,51.49799,On or near CASSILIS ROAD,E01032773,Tower Hamlets 032D,Investigation complete; no suspect identified
7ba292a85f724a91af248e7a949307429702fab7931052e6e875883fc22cc81a,2018-03,Metropolitan Police Service,Metropolitan Police Service,-0.07267,51.563204,On or near RECTORY ROAD,E01001831,Hackney 009D,Investigation complete; no suspect identified
3a7f88de8a0122dbfdab5fcadfe080251dda02f87d283313d1edd0683d80f797,2018-03,Metropolitan Police Service,Metropolitan Police Service,0.173356,51.541333,On or near NORTON ROAD,E01000107,Barking and Dagenham 010C,Offender given a drugs possession warning
f4696b0fde88a209011e83e51af04bfe5a1490ff11d5160b2ca622b54e74d8a0,2018-03,Metropolitan Police Service,Metropolitan Police Service,-0.136303,51.52141,On or near WHITFIELD STREET,E01000854,Camden 026D,Investigation complete; no suspect identified
732ac1a5247ba13103b5c7d5974c0e8793e6baadfe8696b424b94cc8f22fa3dc,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
5ed301a3964b7f4961fcf611cb2786b3f544bc4cf6a5fd0e9ed0f7c4185d857c,2018-03,Metropolitan Police Service,Metropolitan Police Service,-0.110094,51.524264,On or near TOPHAM STREET,E01002724,Islington 022D,Investigation complete; no suspect identified
1f6cd050e76a2d1bf66988e4d5125c9131bf980297489cf3e93fa277969aafac,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
0fa70d81463dffe6da6e3bb39b28bb36c11b0a944bc42cede4735a3afea9197e,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
04b7a0032c954a42ecc5af8b5d8829081db0de53746b1cd2d56132bdbf40be69,2018-03,Metropolitan Police Service,Metropolitan Police Service,-0.179815,51.546849,On or near CANFIELD GARDENS,E01000972,Camden 010D,Investigation complete; no suspect identified
44366a490f9b59029046d3dc3e69ec94494ed50a9c8ae68f99714e9e513d45f4,2018-03,Metropolitan Police Service,Metropolitan Police Service,-0.140599,51.537323,On or near PRATT STREET,E01000947,Camden 021C,Suspect charged
39cf85317fb540ee003eb7f0d7602786670f2ac53a5112b02c9efccc9a6b0827,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Suspect charged
013d4964e69916dfe58c57212c1a40942d59859792ee403d0bb44e8bdd5d702d,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
5a287d9623cc7ff3511c504dc58ca4c746f4432d75e52dc62b1635bea3e25773,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
1d88c23b50a6a21a5a747fae697552a0143f184c7b7f6d867697c23e9f54a342,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
1d88c23b50a6a21a5a747fae697552a0143f184c7b7f6d867697c23e9f54a342,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
98da93fdb7ff3182eb7abcafdc3ba9b35f1cd021d5d36ec6a40c8f850446372d,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
80b98f94a7e1236e1e6e29cd66260e97df9700d02c50b80ca40e8293f4bcd061,2018-03,Metropolitan Police Service,Metropolitan Police Service,0.085346,51.5307,On or near WHEELERS CROSS,E01000049,Barking and Dagenham 021C,Offender given a drugs possession warning
6afec69bf4e3ba7fcfe6b213b8028fd1b5efc556e7fa74179339120b2054086e,2018-03,Metropolitan Police Service,Metropolitan Police Service,-0.055509,51.652927,On or near CROWN ROAD,E01001513,Enfield 012F,Investigation complete; no suspect identified
ac7679b6a5ad56a592d31bea0ea85736f9408fbad55ce29ed84fa3d3165cef7d,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
29669faad0102992e85f150c71567db7fcba9a7dde3043b454980beef7ae3422,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
8e911762ef6c3ee03f096c41d4acaf9885dd043f86853e2828ff598ad4d4735d,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
643a3ee8af722f36aaae64f011ff399580bda6823486339ea39b28db0f2093f4,2018-03,Metropolitan Police Service,Metropolitan Police Service,0.087517,51.603026,On or near MAYPOLE CRESCENT,E01003704,Redbridge 006G,Investigation complete; no suspect identified
013e1f629c26b684c5bb8c340f80dff9cdd805572f8c5f8ee2d1916b64317b82,2018-03,Metropolitan Police Service,Metropolitan Police Service,0.207718,51.578173,On or near BRENTWOOD ROAD,E01002379,Havering 012D,Investigation complete; no suspect identified
49237a61bc9fa6120a265878a70611291ffb0a593cc027d8fca0c24b142466ba,2018-03,Metropolitan Police Service,Metropolitan Police Service,-0.207709,51.468622,On or near EDENHURST AVENUE,E01001916,Hammersmith and Fulham 024B,Local resolution
348c3cbf97db4f474ba3d7a26e96624e9c43a42851be6882ab52cf00ffd45730,2018-03,Metropolitan Police Service,Metropolitan Police Service,-0.191854,51.514942,On or near GARWAY ROAD,E01004699,Westminster 017F,Investigation complete; no suspect identified
2f99d87624ae67043ae7323134c3a9758ed12c6cb5d905de3edc0e245a797fbe,2018-03,Metropolitan Police Service,Metropolitan Police Service,-0.153101,51.514868,On or near Parking Area,E01004714,Westminster 011B,Investigation complete; no suspect identified
43dede77edeaa1c8d84b94fb47b438d527576737f89caa9f77dc55238284c5f7,2018-03,Metropolitan Police Service,Metropolitan Police Service,-0.113331,51.460577,On or near SALTOUN ROAD,E01003050,Lambeth 016B,Suspect charged
12cdc3959548349768559d1c48cb03b9e6bccc94e3a42716ae4c5ff46caa0280,2018-03,Metropolitan Police Service,Metropolitan Police Service,-0.13949,51.450258,On or near POYNDERS ROAD,E01003160,Lambeth 022D,Investigation complete; no suspect identified
0cc9831d5482fcd20c1605360578a9265c448198d0eddfeb7fd7c99a736640e4,2018-03,Metropolitan Police Service,Metropolitan Police Service,-0.117633,51.527425,On or near AMPTON STREET,E01000940,Camden 024D,Suspect charged
3f24990cb021072d16adb13bc950c93af9c3f803eb67029688858d79cc46b7f5,2018-03,Metropolitan Police Service,Metropolitan Police Service,-0.157053,51.365015,On or near PARK LANE,E01004176,Sutton 010E,Investigation complete; no suspect identified
f8f11d65057f58db6aa78c01f8ab43adee9ef8fdd63686ef731eb12e545b1879,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
2de9f29ba5602ba701277fb15d707e83c0a75d54af26e0ccce41bf64a4c5657e,2018-03,Metropolitan Police Service,Metropolitan Police Service,-0.161924,51.495125,On or near CLABON MEWS,E01002863,Kensington and Chelsea 012E,Investigation complete; no suspect identified
2b9d919aa3066ff583c761e6a0f6662bf854dfa89698b91fd1ea09510f04b749,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Suspect charged
b15a3e6357d145fd629a45d51f47f54e1467fe2122e59b8866705f9f0dfae683,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Local resolution
d07b1625ac1958e2c446893789f5cbcabf4a4e51a4e8fbcb546a21882e75b636,2018-03,Metropolitan Police Service,Metropolitan Police Service,0.033237,51.473018,On or near HARRADEN ROAD,E01001652,Greenwich 019D,Investigation complete; no suspect identified
0ec7e5a329ed90106cf2598b91066ed81464dd67402ee884c95ed25a924d9e7d,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
b23504276573471f10fcb1e19eb47dc9723b43197f4cc757c229b1a627ee1df4,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Suspect charged
a35f71aa908a331e260542d671186a3571ee6c397d4b7c4999bd43e0c28f5b20,2018-03,Metropolitan Police Service,Metropolitan Police Service,0.199446,51.58323,On or near STANLEY CLOSE,E01002354,Havering 012B,Investigation complete; no suspect identified
faa254f54484cda805a4776d34ec1d2e0c6fdb8f942dfce1b15c0ba6b0589cd9,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
27c96e6209c44efba24258f50866979abfb66ad9d14cd31cdb3ca509735fea62,2018-03,Metropolitan Police Service,Metropolitan Police Service,-0.143974,51.510003,On or near BRUTON LANE,E01033595,Westminster 013E,Investigation complete; no suspect identified
93369e6a94da63398a258de3188bdb7b603fdcdd45676558e0c4a2e93e0d5349,2018-03,Metropolitan Police Service,Metropolitan Police Service,-0.414079,51.497025,On or near BLAIR CLOSE,E01002492,Hillingdon 030E,Investigation complete; no suspect identified
5dbdf47bfe0c5a8603c4797036e5bfa15e663f3bc611f46f71a7f0cc559d8fe5,2018-03,Metropolitan Police Service,Metropolitan Police Service,-0.381172,51.577982,On or near VILLAGE WAY,E01002191,Harrow 022A,Investigation complete; no suspect identified
7c44742b2dc47d46359cbdc8c11e990a2f59c47b6cfc919319089087f1c5d547,2018-03,Metropolitan Police Service,Metropolitan Police Service,-0.385762,51.498473,On or near MONTAGUE ROAD,E01001367,Ealing 037B,Investigation complete; no suspect identified
70bb86c672c0bfc95220021506a0a637a5e162b318efcc7b982f5d8bf33472e6,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Suspect charged
af50c35422d309916922a03053385eb550d268f06d5cfcbdeed2a971012f60ec,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Suspect charged
2d032bbe8228f45362c3199ced7d391daa27a250ea2242091d63574def82dced,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
c8988951c162c1efae2025b24ae114ac0efb045fc3312744fca8b2bd100283b2,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
64ded3c4cc75b7bc0c9a30ecca0c5e1591e3c9c2f81fa12ca7580deca73175c3,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Suspect charged
7dc7934cba85a4f1a2659a2e1f8a03cd39e81dcbe28e5f81b21f6e5a4c450d0f,2018-03,Metropolitan Police Service,Metropolitan Police Service,-0.366573,51.589083,On or near WOODLANDS,E01002158,Harrow 019D,Suspect charged
9c0e162cde1c3510b586d9ca82af18b89162e99740922b0bf9d70545593a84a1,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Suspect charged
d2f2405570ba3b8aa704e1051b822ab841187dea04bd3d26af9602c18ef79ca9,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Suspect charged
0cd09f8c7199e1d877681cd13264f255fd6601883b80152b321d1854766b6b77,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Suspect charged
0cd09f8c7199e1d877681cd13264f255fd6601883b80152b321d1854766b6b77,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Suspect charged
753e189dade83e597f66273df95064f31581858d2105a85022bf37c8b57ffad0,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
5a0066172de62fad3adacfb7186ee0681f63d8651672f2db82cab3ee3e0bbd69,2018-03,Metropolitan Police Service,Metropolitan Police Service,-0.091904,51.537305,On or near RYDON STREET,E01002798,Islington 018C,Investigation complete; no suspect identified
c1fe049df6a4092c9e5b41c54789df687942f731e49f261f2518716e89b6ca9e,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
2fdf4d431c764c4b31312630f33f37c7ca1a0285d900b0cfe7c6ac06b854b3b5,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Local resolution
f977c08f1f19cb1906c68cecf179bfabb3693ec899a50e850158f23732e06019,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Suspect charged
938ed75b1c22f9856b1512453dd4c1223b1dbb46258f425a24258a1a3401548e,2018-03,Metropolitan Police Service,Metropolitan Police Service,-0.044442,51.547225,On or near DIGBY ROAD,E01001729,Hackney 019A,Investigation complete; no suspect identified
3a4142448b9b64c9f767aa0edf6cfb260ddd3eeb831755b2dfba4fce12ba815a,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Offender given a caution
c991ef6ca9d8916f8da642b09b5bf699e9eda84960d4aef698c6fb2422741682,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
fbb0e9a4529631367b959e2c3aa696dbd784e6b84e80812a378953e5d5db9263,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
c19c437afd98a3b2121a0d2064c5b21f609687a406db9c832d493c0e3f081093,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
2a0c84be78010d1e528659452e63b5a7c36b1bb121c5d1e2fae0fce4d5c2dbf1,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
04133b0bf85049af0381123c4c01f788b28ea038338f4af80434ad36f785b550,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
8107fba033eddb84965e8e0f4ddd827469af170d9e3b9340da41b32a9643a252,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
ea0059040913ebff7cbd1816189b14c2f94354c2fd3eabc844ba9171df6e0f8b,2018-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Local resolution
ff45a358eb877d636d46c07e98fb96c079435e03c213f54c5a1163029b71fd56,2018-03,Metropolitan Police Service,Metropolitan Police Service,-0.192383,51.360503,On or near ORME ROAD,E01004142,Sutton 012D,Investigation complete; no suspect identified
162dc4f5b427ac0cce4996f3ac1be8896bf90bff026d9602af3b662140ec1f74,2018-03,Metropolitan Police Service,Metropolitan Police Service,0.006311,51.627463,On or near THE FOUR WENTS,E01004354,Waltham Forest 002C,Investigation complete; no suspect identified
