Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
4e5c062324bdac0602b1b5413b8d4a47f855755fb6d1a4a908feafd4b1087ded,2017-01,Metropolitan Police Service,Metropolitan Police Service,-0.103733,51.591641,On or near Shopping Area,E01002031,Haringey 016D,Offender given a caution
b7f08f7689d82c50980df4eaf6a0dd2626d664492433212adc1f1ab9a813b331,2017-01,Metropolitan Police Service,Metropolitan Police Service,-0.112715,51.603431,On or near PORTREE CLOSE,E01001971,Haringey 001B,Suspect charged
cc908ce798949b770726974ffc854b481411c649ea3d96a9add3ff23eb646b9d,2017-01,Metropolitan Police Service,Metropolitan Police Service,-0.060666,51.60287,On or near SOMERFORD GROVE,E01002038,Haringey 037B,Suspect charged
1c0c66d4525c6895f59e6b441f2f790a82033c506c35eb264dcf0c037b52d14e,2017-01,Metropolitan Police Service,Metropolitan Police Service,-0.064239,51.601715,On or near VICARAGE ROAD,E01002038,Haringey 037B,Investigation complete; no suspect identified
daf962059b775174e37aeb298c556489f722906d159a10118c23004508e4b898,2017-01,Metropolitan Police Service,Metropolitan Police Service,-0.107383,51.534022,On or near Supermarket,E01002696,Islington 020A,Local resolution
ca6a37a056ea25371b89e48ac88e204cc9d1b6cad61b84e27d5610218ab063c2,2017-01,Metropolitan Police Service,Metropolitan Police Service,-0.105566,51.564585,On or near STATION PLACE,E01002734,Islington 005B,Local resolution
c4343cfdb1ca0570c09e82a8f2fb7fb63d3d687a970f4da1d2949076ed3da607,2017-01,Metropolitan Police Service,Metropolitan Police Service,-0.08166,51.550825,On or near WOODVILLE ROAD,E01002782,Islington 012E,Suspect charged
8152fbfc99159603cdc86ac649d4b0da780f38ce0117960f41960d694a867624,2017-01,Metropolitan Police Service,Metropolitan Police Service,-0.085008,51.546671,On or near HALIDAY WALK,E01002776,Islington 014E,Investigation complete; no suspect identified
170b692ba6836f6e3454a61b80d6ff5b97d923045abe113df44d30faceb0d92a,2017-01,Metropolitan Police Service,Metropolitan Police Service,-0.117606,51.549042,On or near COTTAGE ROAD,E01002765,Islington 015D,Investigation complete; no suspect identified
2802002dd0fb37731aeee48d15e62bae5a41274da2ea4e6af1f5123cba6b9696,2017-01,Metropolitan Police Service,Metropolitan Police Service,-0.133897,51.564032,On or near HARGRAVE ROAD,E01002774,Islington 004E,Suspect charged
3d771e1081f8e64c1523feb679356fd87ea7b7904d85af4626334ab7a06e0afa,2017-01,Metropolitan Police Service,Metropolitan Police Service,-0.123235,51.569995,On or near SHAFTESBURY ROAD,E01002811,Islington 001F,Local resolution
1b27de73800073750659adc66d078e6eee15b46c1f1da2d61f7babad05c3f624,2017-01,Metropolitan Police Service,Metropolitan Police Service,-0.091007,51.528073,On or near CITY ROAD,E01001779,Hackney 026A,Suspect charged
bb47ee08149e309dd76a727a694deab9ea046b8de622cae40f163ef073ab5f0a,2017-01,Metropolitan Police Service,Metropolitan Police Service,-0.094261,51.528864,On or near CITY ROAD,E01002702,Islington 023B,Investigation complete; no suspect identified
830e03ad5bb79a28f447e963898462725e478763d088306f80c76de0333b9613,2017-01,Metropolitan Police Service,Metropolitan Police Service,-0.104926,51.532445,On or near Nightclub,E01002803,Islington 020E,Investigation complete; no suspect identified
2a515c0b3fe07b1075da3a176a62383313132d0dd11fab7419308f68c8f2e221,2017-01,Metropolitan Police Service,Metropolitan Police Service,-0.115047,51.547463,On or near JUPITER WAY,E01002713,Islington 015C,Offender given a caution
6f291d74632109d0eea4ffce2c26a020b1b29f2151aaa997e236485fcbcb1796,2017-01,Metropolitan Police Service,Metropolitan Police Service,-0.08436,51.52569,On or near TABERNACLE STREET,E01033708,Hackney 027G,Offender given a drugs possession warning
