lsoa,0
E01000006,2.0
E01000007,0.9166666666666666
E01000008,1.0
E01000009,1.4
E01000010,2.9166666666666665
E01000011,0.2857142857142857
E01000012,0.0
E01000013,1.2
E01000014,1.1666666666666667
E01000015,1.0
E01000016,0.8
E01000017,0.8571428571428571
E01000018,1.0
E01000019,1.0
E01000020,0.8888888888888888
E01000021,0.6923076923076923
E01000022,0.6666666666666666
E01000023,1.5294117647058822
E01000024,0.0
E01000025,0.7
E01000027,1.9333333333333333
E01000028,0.7142857142857143
E01000029,1.0625
E01000030,0.8
E01000031,0.375
E01000032,1.5555555555555556
E01000033,0.5
E01000034,0.5
E01000035,1.5714285714285714
E01000036,0.75
E01000037,0.6
E01000038,1.6666666666666667
E01000039,2.3333333333333335
E01000040,1.7777777777777777
E01000041,0.6666666666666666
E01000042,0.9230769230769231
E01000043,0.75
E01000044,1.3333333333333333
E01000045,1.1176470588235294
E01000046,0.6666666666666666
E01000048,0.5
E01000049,0.75
E01000050,0.8333333333333334
E01000051,0.8
E01000052,1.0833333333333333
E01000053,0.8461538461538461
E01000054,1.0833333333333333
E01000055,1.0
E01000056,1.125
E01000057,1.0
E01000058,1.5
E01000059,0.8333333333333334
E01000060,1.25
E01000061,1.0
E01000062,1.1818181818181819
E01000063,0.5
E01000064,1.0
E01000065,1.75
E01000066,1.2
E01000067,0.75
E01000068,1.1428571428571428
E01000069,0.8
E01000070,1.25
E01000071,1.8888888888888888
E01000072,1.0769230769230769
E01000073,0.5
E01000074,0.25
E01000075,1.3571428571428572
E01000076,1.75
E01000077,0.7857142857142857
E01000078,1.0
E01000079,0.75
E01000080,1.0
E01000081,0.6666666666666666
E01000082,0.6666666666666666
E01000083,0.3333333333333333
E01000084,0.5
E01000085,1.0
E01000086,0.5714285714285714
E01000087,1.3333333333333333
E01000088,0.35714285714285715
E01000089,0.7142857142857143
E01000090,0.6666666666666666
E01000091,1.6153846153846154
E01000092,2.7083333333333335
E01000093,1.6666666666666667
E01000094,0.9
E01000095,1.5
E01000096,0.9230769230769231
E01000097,1.0
E01000098,0.6
E01000099,0.9
E01000100,0.6
E01000101,1.4
E01000102,0.8333333333333334
E01000103,0.14285714285714285
E01000104,0.8571428571428571
E01000105,2.0869565217391304
E01000106,1.5
E01000107,0.8
E01000108,0.8
E01000109,1.5555555555555556
E01000110,1.25
E01000111,1.5294117647058822
E01000112,1.588235294117647
E01000113,1.0714285714285714
E01000114,2.1538461538461537
E01000115,0.7142857142857143
E01000116,0.5
E01000117,1.0
E01000118,1.9
E01000119,0.875
E01000120,0.7272727272727273
E01000121,0.3
E01000122,1.6363636363636365
E01000123,1.1111111111111112
E01000124,0.9230769230769231
E01000125,1.625
E01000126,0.0
E01000127,0.6666666666666666
E01000128,1.3888888888888888
E01000129,1.25
E01000130,1.4285714285714286
E01000131,1.6875
E01000132,0.8571428571428571
E01000133,0.16666666666666666
E01000134,0.9
E01000135,2.0
E01000136,1.375
E01000137,0.6
E01000138,1.6
E01000139,2.0
E01000140,1.8333333333333333
E01000141,1.5909090909090908
E01000142,1.3333333333333333
E01000143,1.1875
E01000144,2.4375
E01000145,1.15
E01000146,2.652173913043478
E01000147,1.0
E01000148,1.1
E01000150,1.6666666666666667
E01000151,1.4
E01000152,1.2857142857142858
E01000153,1.0909090909090908
E01000154,0.5714285714285714
E01000155,1.1333333333333333
E01000156,0.875
E01000157,1.0
E01000158,0.7692307692307693
E01000159,0.9375
E01000160,1.105263157894737
E01000161,1.8125
E01000162,0.8181818181818182
E01000163,0.6363636363636364
E01000164,0.9090909090909091
E01000165,1.6
E01000166,1.3571428571428572
E01000167,0.5714285714285714
E01000168,0.6666666666666666
E01000169,0.4
E01000170,0.6363636363636364
E01000171,0.6666666666666666
E01000172,1.8333333333333333
E01000173,1.0
E01000174,1.7692307692307692
E01000175,1.25
E01000176,1.0769230769230769
E01000177,1.1428571428571428
E01000178,1.0
E01000179,0.5
E01000180,0.75
E01000181,0.7857142857142857
E01000182,1.75
E01000183,0.8571428571428571
E01000184,1.3333333333333333
E01000185,0.0
E01000186,0.75
E01000187,0.875
E01000188,1.0
E01000189,1.1111111111111112
E01000190,1.5714285714285714
E01000191,0.9285714285714286
E01000192,1.4
E01000193,1.1818181818181819
E01000194,1.625
E01000195,0.6666666666666666
E01000196,1.625
E01000197,0.7857142857142857
E01000198,1.0
E01000199,1.3571428571428572
E01000200,0.4666666666666667
E01000201,1.2857142857142858
E01000202,1.411764705882353
E01000203,1.8
E01000204,1.0
E01000205,1.6666666666666667
E01000206,1.7058823529411764
E01000207,1.5384615384615385
E01000208,2.0555555555555554
E01000209,0.6666666666666666
E01000210,1.4166666666666667
E01000211,1.9411764705882353
E01000212,0.6666666666666666
E01000213,1.3333333333333333
E01000214,0.9
E01000215,1.2727272727272727
E01000216,1.6666666666666667
E01000217,0.7692307692307693
E01000218,1.3571428571428572
E01000219,1.3125
E01000220,1.1818181818181819
E01000221,0.8888888888888888
E01000222,1.5
E01000223,1.5294117647058822
E01000224,0.9
E01000225,1.0714285714285714
E01000226,1.5454545454545454
E01000227,1.2352941176470589
E01000228,1.0714285714285714
E01000229,0.3333333333333333
E01000230,1.0
E01000231,1.0625
E01000232,0.8181818181818182
E01000233,2.0
E01000234,1.125
E01000235,1.5
E01000236,0.9230769230769231
E01000237,1.7058823529411764
E01000238,1.8
E01000239,1.4
E01000240,1.5384615384615385
E01000241,0.8888888888888888
E01000242,0.9166666666666666
E01000243,1.2352941176470589
E01000244,1.8235294117647058
E01000245,2.857142857142857
E01000246,1.2857142857142858
E01000247,0.5
E01000248,1.0
E01000249,1.0
E01000250,2.125
E01000251,1.5333333333333334
E01000252,0.6666666666666666
E01000253,1.7692307692307692
E01000254,0.5
E01000255,1.0
E01000256,0.6666666666666666
E01000257,1.0666666666666667
E01000258,1.0666666666666667
E01000259,2.5714285714285716
E01000260,1.0769230769230769
E01000261,1.3076923076923077
E01000262,1.588235294117647
E01000263,1.1538461538461537
E01000264,1.6521739130434783
E01000265,0.9090909090909091
E01000266,1.3846153846153846
E01000267,1.6428571428571428
E01000268,0.4666666666666667
E01000269,0.5
E01000270,0.14285714285714285
E01000271,1.3076923076923077
E01000272,0.8888888888888888
E01000273,0.6666666666666666
E01000274,1.1538461538461537
E01000275,1.0714285714285714
E01000276,1.25
E01000277,0.8
E01000278,1.0833333333333333
E01000279,1.2
E01000280,0.7272727272727273
E01000281,1.1428571428571428
E01000282,1.4545454545454546
E01000283,1.0833333333333333
E01000284,1.5555555555555556
E01000285,1.125
E01000286,1.625
E01000287,1.0
E01000288,0.2857142857142857
E01000289,2.466666666666667
E01000290,0.6666666666666666
E01000291,1.8181818181818181
E01000292,2.0
E01000293,1.9230769230769231
E01000294,0.4
E01000295,0.8
E01000296,2.2857142857142856
E01000297,1.0
E01000298,1.25
E01000299,0.8666666666666667
E01000300,0.875
E01000301,1.1333333333333333
E01000302,0.4166666666666667
E01000303,1.1333333333333333
E01000304,1.0
E01000305,1.5384615384615385
E01000306,0.2857142857142857
E01000307,1.2352941176470589
E01000308,1.8461538461538463
E01000309,1.3333333333333333
E01000310,2.0
E01000311,1.5555555555555556
E01000312,1.6363636363636365
E01000313,0.75
E01000314,1.1904761904761905
E01000315,1.7857142857142858
E01000316,1.4
E01000317,1.5833333333333333
E01000318,1.375
E01000319,0.25
E01000320,1.3636363636363635
E01000321,1.0666666666666667
E01000322,1.4166666666666667
E01000323,1.3888888888888888
E01000324,0.5
E01000325,2.0
E01000326,0.5
E01000327,0.4
E01000328,0.4444444444444444
E01000329,0.8888888888888888
E01000330,0.25
E01000331,0.6666666666666666
E01000332,1.625
E01000333,1.9090909090909092
E01000334,1.0
E01000335,1.8125
E01000336,1.4666666666666666
E01000337,0.8571428571428571
E01000338,1.1111111111111112
E01000339,0.6666666666666666
E01000340,0.5
E01000341,0.0
E01000342,0.7142857142857143
E01000343,0.5714285714285714
E01000344,0.2
E01000345,0.0
E01000346,1.5
E01000347,2.0
E01000348,0.8571428571428571
E01000349,0.6666666666666666
E01000350,0.8
E01000351,0.8181818181818182
E01000352,0.6666666666666666
E01000353,1.25
E01000354,0.8571428571428571
E01000355,0.25
E01000356,0.5555555555555556
E01000357,2.8
E01000358,1.0
E01000359,0.4
E01000360,2.3333333333333335
E01000361,2.5
E01000362,0.9166666666666666
E01000363,1.75
E01000364,1.9
E01000365,0.0
E01000366,0.8888888888888888
E01000367,1.0833333333333333
E01000369,0.6
E01000370,0.75
E01000371,0.8
E01000372,0.75
E01000374,0.8
E01000375,0.5
E01000376,0.4
E01000377,0.625
E01000378,2.4
E01000379,1.2
E01000380,1.125
E01000381,0.6
E01000382,0.7
E01000383,2.3333333333333335
E01000384,0.6666666666666666
E01000385,1.2666666666666666
E01000386,1.8
E01000387,1.0
E01000388,1.1818181818181819
E01000389,1.0
E01000390,1.0
E01000391,0.6666666666666666
E01000392,1.0
E01000393,0.5
E01000394,0.16666666666666666
E01000396,1.0
E01000398,0.75
E01000399,0.875
E01000400,1.0
E01000401,0.42857142857142855
E01000402,0.6666666666666666
E01000403,1.7391304347826086
E01000404,1.2727272727272727
E01000405,1.0
